,0
1295," The Australian; Canberra, A.C.T."
1296," The Australian; Canberra, A.C.T."
1297," The Canberra Times; Canberra, A.C.T."
1298," The Canberra Times; Canberra, A.C.T."
1299," The Canberra Times; Canberra, A.C.T."
1300," The Australian; Canberra, A.C.T."
1301," The Australian; Canberra, A.C.T."
1302," The Canberra Times; Canberra, A.C.T."
1303," The Canberra Times; Canberra, A.C.T."
1304," The Canberra Times; Canberra, A.C.T."
1305," The Australian; Canberra, A.C.T."
1306," The Australian; Canberra, A.C.T."
1307," South Coast Register; Nowra, N.S.W."
1308," Geelong Advertiser; Geelong, Vic."
1309," The Australian; Canberra, A.C.T."
1310," The Daily Telegraph; Surry Hills, N.S.W."
1311," Townsville Bulletin; Townsville, Qld."
1312," The Weekend Australian Magazine; Surry Hills, N.S.W."
1313," The Daily Telegraph; Surry Hills, N.S.W."
1314," The Australian (Online); Canberra, A.C.T."
1315," The Standard; Warrnambool, Vic."
1316," The Standard; Warrnambool, Vic."
1317, Herald Sun (Online); Melbourne
1318, Herald Sun (Online); Melbourne
1319, Herald Sun (Online); Melbourne
1320, Herald Sun (Online); Melbourne
1321," The Courier - Mail (Online); Brisbane, Qld."
1322, Herald Sun (Online); Melbourne
1323," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1324, The Gold Coast Bulletin (Online); Southport
1325," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1326," The Courier - Mail (Online); Brisbane, Qld."
1327," The Courier; Ballarat, Vic."
1328," The Courier - Mail (Online); Brisbane, Qld."
1329," The Age; Melbourne, Vic."
1330," News.com.au; Sydney, N.S.W."
1331," News.com.au; Sydney, N.S.W."
1332," News.com.au; Sydney, N.S.W."
1333," The Australian (Online); Canberra, A.C.T."
1334," The Australian; Canberra, A.C.T."
1335," The Australian; Canberra, A.C.T."
1336," The Australian (Online); Canberra, A.C.T."
1337, Herald Sun (Online); Melbourne
1338," News.com.au; Sydney, N.S.W."
1339," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1340," The Age; Melbourne, Vic."
1341, Herald Sun (Online); Melbourne
1342," News.com.au; Sydney, N.S.W."
1343," News.com.au; Sydney, N.S.W."
1344," News.com.au; Sydney, N.S.W."
1345," News.com.au; Sydney, N.S.W."
1346," Sydney Morning Herald; Sydney, N.S.W."
1347," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1348," The Australian (Online); Canberra, A.C.T."
1349," The Courier - Mail (Online); Brisbane, Qld."
1350," Sydney Morning Herald; Sydney, N.S.W."
1351," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1352," The Australian (Onlin e); Canberra, A.C.T."
1353, The Advertiser (Online); Adelaide
1354, The Advertiser (Online); Adelaide
1355," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1356," The Australian (Online); Canberra, A.C.T."
1357," Newcastle Herald; Newcastle, N.S.W."
1358, Herald Sun (Online); Melbourne
1359," The Australian (Online); Canberra, A.C.T."
1360," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1361," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1362, Herald Sun (Online); Melbourne
1363, Herald Sun (Online); Melbourne
1364, Herald Sun (Online); Melbourne
1365," News.com.au; Sydney, N.S.W."
1366, Herald Sun (Online); Melbourne
1367, Herald Sun (Online); Melbourne
1368, Herald Sun (Online); Melbourne
1369, Herald Sun (Online); Melbourne
1370," News.com.au; Sydney, N.S.W."
1371," News.com.au; Sydney, N.S.W."
1372," The Courier - Mail (Online); Brisbane, Qld."
1373," The Australian (Online); Canberra, A.C.T."
1374," The Australian (Online); Canberra, A.C.T."
1375," The Australian (Online); Canberra, A.C.T."
1376," The Australian (Online); Canberra, A.C.T."
1377," The Australian (Online); Canberra, A.C.T."
1378, Herald Sun (Online); Melbourne
1379," The Australian (Online); Canberra, A.C.T."
1380," News.com.au; Sydney, N.S.W."
1381, Herald Sun (Online); Melbourne
1382," The Australian (Online); Canberra, A.C.T."
1383," The Aus tralian (Online); Canberra, A.C.T."
1384," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1385, Herald Sun (Online); Melbourne
1386," The Australian (Online); Canberra, A.C.T."
1387," The Australian (Online); Canberra, A.C.T."
1388," The Australian (Online); Canberra, A.C.T."
1389, Herald Sun (Online); Melbourne
1390," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1391, Herald Sun (Online); Melbourne
1392," The Australian (Online); Canberra, A.C.T."
1393, Herald Sun (Online); Melbourne
1394," The Australian (Online); Canberra, A.C.T."
1395," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1396, The Advertiser (Online); Adelaide
1397," News.com.au; Sydney, N.S.W."
1398," The Australian (Online); Canberra, A.C.T."
1399," News.com.au; Sydney, N.S.W."
1400," The Australian (Online); Canberra, A.C.T."
1401," The Australian (Online); Canberra, A.C.T."
1402," The Australian (Online); Canberra, A.C.T."
1403," News.com.au; Sydney, N.S.W."
1404, Herald Sun (Online); Melbourne
1405," The Australian (Online); Canberra, A.C.T."
1406," The Australian (Online); Canberra, A.C.T."
1407," The Age; Melbourne, Vic."
1408," The Canberra Times; Canberra, A.C.T."
1409," The Canberra Times; Canberra, A.C.T."
1410," The Canberra Times; Canberra, A.C.T."
1411," The Canberra Times; Canberra, A.C.T."
1412," The Age; Melbourne, Vic."
1413," The Age; Melbourne, Vic."
1414," The Courier; Ballarat, Vic."
1415," The Courier; Ballarat, Vic."
1416," Advocate; Burnie, Tas."
1417," The Courier - Mail; Brisbane, Qld."
1418," The Courier - Mail; Brisbane, Qld."
1419," The Courier - Mail; Brisbane, Qld."
1420," The Courier - Mail; Brisbane, Qld."
1421," The Advertiser; Adelaide, S. Aust."
1422," The Courier - Mail (Online); Brisbane, Qld."
1423," The Australian; Canberra, A.C.T."
1424," The Mercury; Hobart Town, Tas."
1425," The Cowra Guardian; Cowra, N.S.W."
1426," Advocate; Burnie, Tas."
1427," The Dungog Chronicle; Dungog, N.S.W."
1428," Central Western Daily; Orange, N.S.W."
1429," Daily Liberal and Macquarie Advocate; Dubbo, N.S.W."
1430," Western Advocate; Bathurst, N.S.W."
1431," The Northern Daily Leader; Tamworth, N.S.W."
1432," Waikato Times; Hamilton, New Zealand"
1433," The Daily Advertiser; Wagga Wagga, N.S.W."
1434," Illawarra Mercury; Wollongong, N.S.W."
1435," The Australian; Canberra, A.C.T."
1436," Herald Sun; Melbourne, Vic."
1437," Southern Highland News; Bowral, N.S.W."
1438," South Coast Register; Nowra, N.S.W."
1439," Goulburn Post; Goulburn, N.S.W."
1440," Port Macquarie News; Port Macquarie, N.S.W."
1441," Port Macquarie News; Port Macquarie, N.S.W."
1442," The Courier; Ballarat, Vic."
1443," The Age; Melbourne, Vic."
1444," The Courier - Mail (Online); Brisbane, Qld."
1445," Weekend Australian; Canberra, A.C.T."
1446," Sydney Morning Herald; Sydney, N.S.W."
1447," Central Western Daily; Orange, N.S.W."
1448," Central Western Daily; Orange, N.S.W."
1449," The Age; Melbourne, Vic."
1450," Sydney Morning Herald; Sydney, N.S.W."
1451," Sydney Morning Herald; Sydney, N.S.W."
1452," The Australian (Online); Canberra, A.C.T."
1453," The Australian (Online); Canberra, A.C.T."
1454," Sunday Age; Melbourne, Vic."
1455," Weekend Australian; Canberra, A.C.T."
1456," The Canberra Times; Canberra, A.C.T."
1457," The Canberra Times; Canberra, A.C.T."
1458," The Courier - Mail (Online); Brisbane, Qld."
1459," The Courier - Mail (Online); Brisbane , Qld."
1460," The Courier - Mail; Brisbane, Qld."
1461," Queensland Country Life; Brisbane, Qld."
1462," The Age; Melbourne, Vic."
1463," Sydney Morning Herald; Sydney, N.S.W."
1464," Sydney Morning Herald; Sydney, N.S.W."
1465," The Age; Melbourne, Vic."
1466," The Northern Territory News; Darwin, N.T."
1467," Daily Liberal and Macquarie Advocate; Dubbo, N.S.W."
1468," The Gold Coast Bulletin; Southport, Qld."
1469," The Australian; Canberra, A.C.T."
1470," The Canberra Times; Canberra, A.C.T."
1471," The Canberra Times; Canberra, A.C.T."
1472," The Age; Melbourne, Vic."
1473," The Australian (Online); Canberra, A.C.T."
1474," Herald Sun; Melbourne, Vic."
1475," Herald Sun; Melbourne, Vic."
1476," The Courier - Mail (Online); Brisbane, Qld."
1477," The Northern Star; Lismore, N.S.W."
1478," Sydney Morning Herald; Sydney, N.S.W."
1479," The Age; Melbourne, Vic."
1480," The Canberra Times; Canberra, A.C.T."
1481," The Canberra Times; Canberra, A.C.T."
1482," The Canberra Times; Canberra, A.C.T."
1483," Sunday Age; Melbourne, Vic."
1484," The Age; Melbourne, Vic."
1485," The Australian; Canberra, A.C.T."
1486," The Australian; Canberra, A.C.T."
1487," The Australian; Canberra, A.C.T."
1488," The Australian; Canberra, A.C.T."
1489," News.com.au; Sydney, N.S.W."
1490," Sydney Morning Herald; Sydney, N.S.W."
1491," The Age; Melbourne, Vic."
1492," The Australian; Canberra, A.C.T."
1493," The Canberra Times; Canberra, A.C.T."
1494," The Canberra Times; Canberra, A.C.T."
1495," The Canberra Times; Canberra, A.C.T."
1496," Sydney Morning Herald; Sydney, N.S.W."
1497," Sun Herald; Sydney, N.S.W."
1498," Herald Sun; Melbourne, Vic."
1499," Oberon Review; Oberon, N.S.W."
1500," Western Advocate; Bathurst, N.S.W."
1501," Oberon Review; Oberon, N.S.W."
1502," Western Advocate; Bathurst, N.S.W."
1503," Herald Sun; Melbourne, Vic."
1504," Herald Sun; Melbourne, Vic."
1505," Sunday Age; Melbourne, Vic."
1506," The Age; Melbourne, Vic."
1507," Sydney Morning Herald; Sydney, N.S.W."
1508," The Age; Melbourne, Vic."
1509," Sunday Age; Melbourne, Vic."
1510," Sydney Morning Herald; Sydney, N.S.W."
1511," The Age; Melbourne, Vic."
1512," The Australian; Canberra, A.C.T."
1513," The Australian; Canberra, A.C.T."
1514," Sunday Age; Melbourne, Vic."
1515," Advocate; Burnie, Tas."
1516," The Examiner; Launceston, Tas."
1517," The Courier - Mail (Online); Brisbane, Qld."
1518, The Gold Coast Bulletin (Online); Southport
1519," The Australian; Canberra, A.C.T."
1520," The Australian; Canberra, A.C.T."
1521," The Courier - Mail; Brisbane, Qld."
1522," The Courier - Mail; Brisbane, Qld."
1523," The Courier - Mail; Brisbane, Qld."
1524," The Courier - Mail; Brisbane, Qld."
1525," The Courier - Mail; Brisbane, Qld."
1526," The Courier - Mail; Brisbane, Qld."
1527," The Courier - Mail; Brisbane, Qld."
1528, Herald Sun (Online); Melbourne
1529," The Australian; Canberra, A.C.T."
1530," Sydney Morning Herald; Sydney, N.S.W."
1531," The Age; Melbourne, Vic."
1532," The Mercury; Hobart Town, Tas."
1533," The Australian; Canberra, A.C.T."
1534," The Australian; Canberra, A.C.T."
1535," Herald Sun; Melbourne, Vic."
1536," Herald Sun; Melbourne, Vic."
1537," Sunday Telegraph; Surry Hills, N.S.W."
1538," Sydney Morning Herald; Sydney, N.S.W."
1539," Sunday Age; Melbourne, Vic."
1540," Sydney Morning Herald; Sydney, N.S.W."
1541," The Canberra Times; Canberra, A.C.T."
1542," The Canberra Times; Canberra, A.C.T."
1543," Advocate; Burnie, Tas."
1544," Sydney Morning Herald; Sydney, N.S.W."
1545," Townsville Bulletin; Townsville, Qld."
1546," The Courier - Mail; Brisbane, Qld."
1547," The Courier - Mail; Brisbane, Qld."
1548," The Courier - Mail; Brisbane, Qld."
1549, Timaru Herald; Timaru
1550," The Southland Times; Invercargill, New Zealand"
1551," Taranaki Daily News; New Plymouth, New Zealand"
1552," Dominion Post; Wellington, New Zealand"
1553," Waikato Times; Hamilton, New Zealand"
1554," The Nelson Mail; Nelson, New Zealand"
1555," The Marlborough Express; Blenheim, New Zealand"
1556," The Press; Christchurch, New Zealand"
1557," The Courier - Mail; Brisbane, Qld."
1558," The Courier - Mail; Brisbane, Qld."
1559," The Canberra Times; Canberra, A.C.T."
1560," The Canberra Times; Canberra, A.C.T."
1561," The Age; Melbourne, Vic."
1562," Herald Sun; Melbourne, Vic."
1563," The Age; Melbourne, Vic."
1564," The Australian; Canberra, A.C.T."
1565," The Canberra Times; Canberra, A.C.T."
1566," The Canberra Times; Canberra, A.C.T."
1567," Herald Sun; Melbourne, Vic."
1568," The Age; Melbourne, Vic."
1569," The Australian; Canberra, A.C.T."
1570," The Australian; Canberra, A.C.T."
1571," The Courier - Mail; Brisbane, Qld."
1572," The Daily Telegraph; Surry Hills, N.S.W."
1573," The Courier - Mail; Brisbane, Qld."
1574," The Daily Telegraph; Surry Hills, N.S.W."
1575," The Advertiser; Adelaide, S. Aust."
1576," The Courier - Mail; Brisbane, Qld."
1577," The Age; Melbourne, Vic."
1578," Illawarra Mercury; Wollongong, N.S.W."
1579," The Canberra Times; Canberra, A.C.T."
1580," The Canberra Times; Canberra, A.C.T."
1581," The Daily Telegraph; Surry Hills, N.S.W."
1582," The Daily Telegraph; Surry Hills, N.S.W."
1583," The Daily Telegraph; Surry Hills, N.S.W."
1584," The Age; Melbourne, Vic."
1585," Weekend Australian; Canberra, A.C.T."
1586," Sydney Morning Herald; Sydney, N.S.W."
1587," The Age; Melbourne, Vic."
1588," Weekend Australian; Canberra, A.C.T."
1589," Weekend Australian; Canberra, A.C.T."
1590," Herald Sun; Melbourne, Vic."
1591," The Age; Melbourne, Vic."
1592," The Australian; Canberra, A.C.T."
1593," The Australian; Canberra, A.C.T."
1594," The Age; Melbourne, Vic."
1595," The Australian; Canberra, A.C.T."
1596," The Australian; Canberra, A.C.T."
1597," The Australian; Canberra, A.C.T."
1598," Herald Sun; Melbourne, Vic."
1599," Herald Sun; Melbourne, Vic."
1600," Sunday Tasmanian; Hobart Town, Tas."
1601," The Canberra Times; Canberra, A.C.T."
1602," The Canberra Times; Canberra, A.C.T."
1603," The Age; Melbourne, Vic."
1604," The Age; Melbourne, Vic."
1605," Sydney Morning Herald; Sydney, N.S.W."
1606," The Australian; Canberra, A.C.T."
1607," Weekend Australian; Canberra, A.C.T."
1608," Weekend Australian; Canberra, A.C.T."
1609," The Mercury; Hobart Town, Tas."
1610," Geelong Advertiser; Geelong, Vic."
1611," Herald Sun; Melbourne, Vic."
1612," Sydney Morning Herald; Sydney, N.S.W."
1613," The Age; Melbourne, Vic."
1614, Herald Sun (Online); Melbourne
1615," The Australian (Online); Canberra, A.C.T."
1616," The Age; Melbourne, Vic."
1617, The Mercury (Online); Hobart Town
1618," The Daily Telegraph; Surry Hills, N.S.W."
1619," The Daily Telegraph; Surry Hills, N.S.W."
1620," News.com.au; Sydney, N.S.W."
1621," The Australian (Online); Canberra, A.C.T."
1622," The Australian (Online); Canberra, A.C.T."
1623," The Australian; Canberra, A.C.T."
1624," The Australian; Canberra, A.C.T."
1625," The Australian; Canberra, A.C.T."
1626," The Australian (Online); Canberra, A.C.T."
1627, Herald Sun (Online); Melbourne
1628, The Gold Coast Bulletin (Online); Southport
1629," The Standard; Warrnambool, Vic."
1630," The Standard; Warrnambool, Vic."
1631," The Standard; Warrnambool, Vic."
1632," The Australian (Online); Canberra, A.C.T."
1633," The Age; Melbourne, Vic."
1634," The Border Mail; Albury-Wodonga, N.S.W."
1635," The Australia n (Online); Canberra, A.C.T."
1636," News.com.au; Sydney, N.S.W."
1637, The Gold Coast Bulletin (Online); Southport
1638," Sun Herald; Sydney, N.S.W."
1639, Herald Sun (Online); Melbourne
1640," The Australian (Online); Canberra, A.C.T."
1641," The Australian (Online); Canberra, A.C.T."
1642," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1643, Herald Sun (Online); Melbourne
1644," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1645," Sydney Morning Herald; Sydney, N.S.W."
1646," The Age; Melbourne, Vic."
1647," Sydney Morning Herald; Sydney, N.S.W."
1648," The Age; Melbourne, Vic."
1649," News.com.au; Sydney, N.S.W."
1650," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1651," News.com.au; Sydney, N.S.W."
1652," The Daily Telegraph (Online); Surrey Hills, N.S.W."
1653," The Canberra Times; Canberra, A.C.T."
1654," The Canberra Times; Canberra, A.C.T."
1655," The Courier - Mail (Online); Brisbane, Qld."
1656," The Australian (Online); Canberra, A.C.T."
1657," The Courier - Mail (Online); Brisbane, Qld."
1658, Herald Sun (Online); Melbourne
1659," The Australian (Online); Canberra, A.C.T."
1660, Herald Sun (Online); Melbourne
1661," The Courier - Mail (Online); Brisbane, Qld."
1662," The Courier - Mail (Online); Brisbane, Qld."
1663, The Advertiser (Online); Adelaide
1664, Herald Sun (Online); Melbourne
1665, Herald Sun (Online); Melbourne
1666," The Australian (Online); Canberra, A.C.T."
1667, Herald Sun (Online); Melbourne
1668," The Courier - Mail (Online); Brisbane, Qld."
1669," News.com.au; Sydney, N.S.W."
1670," News.com.au; Sydney, N.S.W."
1671, Herald Sun (Online); Melbourne
1672," News.com.au; Sydney, N.S.W."
1673," The Australian (Online); Canberra, A.C.T."
1674, Herald Sun (Online); Melbourne
1675," The Australian (Online); Canberra, A.C.T."
1676," The Australian (Online); Canberra, A.C.T."
1677," The Courier - Mail (Online); Brisbane, Qld."
1678," The Australian (Online); Canberra, A.C.T."
1679," The Age; Melbourne, Vic."
1680," The Australian (Online); Canberra, A.C.T."
1681," The Courier - Mail (Online); Brisbane, Qld."
1682, Herald Sun (Online); Melbourne
1683, Herald Sun (Online); Melbourne
1684, Herald Sun (Online); Melbourne
1685," The Australian (Online); Canberra, A.C.T."
1686," The Australian (Online); Canberra, A.C.T."
1687," The Australian (Online); Canberra, A.C.T."
1688," The Australian (Online); Canberra, A.C.T."
1689," The Courier - Mail; Brisbane, Qld."
1690," Herald Sun; Melbourne, Vic."
1691," The Courier - Mail; Brisbane, Qld."
1692," Herald Sun; Melbourne, Vic."
1693," The Courier - Mail; Brisbane, Qld."
1694, Herald Sun (Online); Melbourne
1695," The Australian (Online); Canberra, A.C.T."
1696," The Australian (Online); Canberra, A.C.T."
1697," The Australian (Online); Canberra, A.C.T."
1698," The Australian; Canberra, A.C.T."
1699," The Australian; Canberra, A.C.T."
1700," The Australian; Canberra, A.C.T."
1701," The Australian (Online); Canberra, A.C.T."
1702, Herald Sun (Online); Melbourne
1703," The New Zealand Herald; Auckland, New Zealand"
1704," Sunday Age; Melbourne, Vic."
1705," The Australian (Online); Canberra, A.C.T."
1706," The Australian; Canberra, A.C.T."
1707," The Australian; Canberra, A.C.T."
1708," Sydney Morning Herald; Sydney, N.S.W."
1709," The Weekend Australian Magazine; Surry Hills, N.S.W."
1710," The Canberra Times; Canberra, A.C.T."
1711," The Canberra Times; Canberra, A.C.T."
1712," The Canberra Times; Canberra, A.C.T."
1713," Sydney Morning Herald; Sydney, N.S.W."
